Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7602	0.0000	-0.0410	0.0054	0.0000	0.0000	-0.0100	265.0890	0.0000	2.2100	26.3134	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.5040	0.0000	-0.0410	0.0054	0.0000	0.0000	-0.0100	265.0920	0.0000	2.2100	26.3381	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.5474	0.0000	-0.0410	0.0054	0.0000	0.0000	-0.0100	265.0920	0.0000	2.2100	26.3381	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	368.8794	0.0000	25.0000	0.0000	0.0051	39.7014	0.0000	0.0000	0.0000
2.1671	0.0000	-0.0410	0.0054	0.0000	0.0000	-0.0100	265.0910	0.0000	2.2000	26.3237	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	368.8387	0.0000	25.0000	0.0000	0.0050	39.6952	0.0000	0.0000	0.0000
2.2480	0.0000	-0.0410	0.0054	0.0000	0.0000	-0.0100	265.0910	0.0000	2.2000	26.3237	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	368.8387	0.0000	25.0000	0.0000	0.0050	39.6952	0.0000	0.0000	0.0000
2.7887	0.0000	-0.0410	0.0054	0.0000	0.0000	-0.0100	265.0940	0.0000	2.2100	26.3156	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	368.8428	0.0000	25.0000	0.0000	0.0052	39.6952	0.0000	0.0000	0.0000
3.2010	0.0000	-0.0410	0.0054	0.0000	0.0000	-0.0100	265.0940	0.0000	2.2100	26.3156	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	368.8225	0.0000	25.0000	0.0000	0.0050	39.6891	0.0000	0.0000	0.0000
3.4086	0.0000	-0.0410	0.0054	0.0000	0.0000	-0.0100	265.0940	0.0000	2.2100	26.3156	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	368.8225	0.0000	25.0000	0.0000	0.0050	39.6891	0.0000	0.0000	0.0000
3.9486	0.0000	-0.0410	0.0054	0.0000	0.0000	-0.0100	265.0930	0.0000	2.2000	26.3219	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	368.8672	0.0000	25.0000	0.0000	0.0050	39.6829	0.0000	0.0000	0.0000
4.0280	0.0000	-0.0410	0.0054	0.0000	0.0000	-0.0100	265.0930	0.0000	2.2000	26.3219	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	368.8672	0.0000	25.0000	0.0000	0.0050	39.6829	0.0000	0.0000	0.0000
