Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7550	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.6100	0.0333	2.6700	32.9905	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4927	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5990	0.0334	2.6800	32.9971	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.5841	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5990	0.0334	2.6800	32.9971	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2567	0.0000	25.0000	0.0000	0.0052	39.7137	0.0000	0.0000	0.0000
2.2049	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5840	0.0333	2.6700	32.9852	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2621	0.0000	25.0000	0.0000	0.0050	39.7137	0.0000	0.0000	0.0000
2.2303	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5840	0.0333	2.6700	32.9852	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2621	0.0000	25.0000	0.0000	0.0050	39.7137	0.0000	0.0000	0.0000
2.8245	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5730	0.0333	2.6700	32.9885	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2296	0.0000	25.0000	0.0000	0.0052	39.7075	0.0000	0.0000	0.0000
3.1834	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5730	0.0333	2.6700	32.9885	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2539	0.0000	25.0000	0.0000	0.0053	39.7014	0.0000	0.0000	0.0000
3.4451	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5730	0.0333	2.6700	32.9885	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2539	0.0000	25.0000	0.0000	0.0053	39.7014	0.0000	0.0000	0.0000
3.9364	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5690	0.0333	2.6700	32.9722	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2161	0.0000	25.0000	0.0000	0.0053	39.7014	0.0000	0.0000	0.0000
4.0653	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5690	0.0333	2.6700	32.9722	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2161	0.0000	25.0000	0.0000	0.0053	39.7014	0.0000	0.0000	0.0000
4.6744	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5640	0.0333	2.6700	32.9614	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2120	0.0000	25.0000	0.0000	0.0056	39.6952	0.0000	0.0000	0.0000
4.6854	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5640	0.0333	2.6700	32.9614	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2120	0.0000	25.0000	0.0000	0.0056	39.6952	0.0000	0.0000	0.0000
5.3055	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5630	0.0334	2.6700	32.9953	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.1985	0.0000	25.0000	0.0000	0.0049	39.6952	0.0000	0.0000	0.0000
5.4100	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5630	0.0334	2.6700	32.9953	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.1985	0.0000	25.0000	0.0000	0.0049	39.6952	0.0000	0.0000	0.0000
5.9248	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5640	0.0334	2.6800	32.9706	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2012	0.0000	25.0000	0.0000	0.0053	39.6891	0.0000	0.0000	0.0000
6.1462	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5640	0.0334	2.6800	32.9706	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2012	0.0000	25.0000	0.0000	0.0053	39.6891	0.0000	0.0000	0.0000
6.5446	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5660	0.0334	2.6800	32.9664	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2432	0.0000	25.0000	0.0000	0.0052	39.6829	0.0000	0.0000	0.0000
6.8899	0.0000	-0.0130	0.0058	0.0000	0.0000	-0.0200	230.5660	0.0334	2.6800	32.9664	NOT CONNECTED	1000.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.2418	0.0000	25.0000	0.0000	0.0052	39.6829	0.0000	0.0000	0.0000
