Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7433	0.0000	-0.0290	0.0058	0.0000	0.0000	-0.0200	230.8340	0.0307	2.0600	49.5697	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4954	0.0000	-0.0310	0.0059	0.0000	0.0000	-0.0200	230.8180	0.0307	2.0600	49.5558	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2379	0.0000	-0.0320	0.0059	0.0000	0.0000	-0.0200	230.7860	0.0307	2.0700	49.5043	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9878	0.0000	-0.0320	0.0059	0.0000	0.0000	-0.0200	230.7690	0.0307	2.0700	49.4822	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.0739	0.0000	-0.0320	0.0059	0.0000	0.0000	-0.0200	230.7690	0.0307	2.0700	49.4822	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.4650	0.0000	70.8849	2.0670	0.0052	47.6791	0.0000	0.0000	0.0000
4.6927	0.0000	-0.0320	0.0059	0.0000	0.0000	-0.0200	230.6930	0.0305	2.0500	49.4266	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.3960	0.0000	70.8702	2.0670	0.0049	47.6791	0.0000	0.0000	0.0000
5.2369	0.0000	-0.0320	0.0059	0.0000	0.0000	-0.0200	230.6930	0.0305	2.0500	49.4266	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.4109	0.0000	70.8557	2.0670	0.0048	47.6695	0.0000	0.0000	0.0000
5.3131	0.0000	-0.0320	0.0059	0.0000	0.0000	-0.0200	230.6930	0.0305	2.0500	49.4266	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.4109	0.0000	70.8557	2.0670	0.0048	47.6695	0.0000	0.0000	0.0000
5.9331	0.0000	-0.0300	0.0059	0.0000	0.0000	-0.0200	230.6810	0.0305	2.0500	49.4047	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.3865	0.0000	70.8418	2.0670	0.0052	47.6598	0.0000	0.0000	0.0000
5.9889	0.0000	-0.0300	0.0059	0.0000	0.0000	-0.0200	230.6810	0.0305	2.0500	49.4047	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.3865	0.0000	70.8418	2.0670	0.0052	47.6598	0.0000	0.0000	0.0000
6.5529	0.0000	-0.0300	0.0059	0.0000	0.0000	-0.0200	230.6810	0.0305	2.0500	49.4047	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.3176	0.0000	70.8280	2.0670	0.0050	47.6598	0.0000	0.0000	0.0000
7.1734	0.0000	-0.0390	0.0059	0.0000	0.0000	-0.0200	230.6320	0.0304	2.0600	49.3458	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.3148	0.0000	70.8145	2.0670	0.0052	47.6502	0.0000	0.0000	0.0000
7.7945	0.0000	-0.0390	0.0059	0.0000	0.0000	-0.0200	230.6320	0.0304	2.0600	49.3458	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.2553	0.0000	70.8021	2.0670	0.0051	47.6502	0.0000	0.0000	0.0000
8.2488	0.0000	-0.0390	0.0059	0.0000	0.0000	-0.0200	230.6320	0.0304	2.0600	49.3458	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.2607	0.0000	70.7891	2.0670	0.0053	47.6405	0.0000	0.0000	0.0000
8.4143	0.0000	-0.0390	0.0059	0.0000	0.0000	-0.0200	230.6320	0.0304	2.0600	49.3458	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.2607	0.0000	70.7891	2.0670	0.0053	47.6405	0.0000	0.0000	0.0000
8.9767	0.0000	-0.0360	0.0059	0.0000	0.0000	-0.0200	230.6240	0.0304	2.0600	49.3084	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.2364	0.0000	70.7765	2.0670	0.0051	47.6309	0.0000	0.0000	0.0000
9.0340	0.0000	-0.0360	0.0059	0.0000	0.0000	-0.0200	230.6240	0.0304	2.0600	49.3084	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.2364	0.0000	70.7765	2.0670	0.0051	47.6309	0.0000	0.0000	0.0000
9.6696	0.0000	-0.0310	0.0058	0.0000	0.0000	-0.0200	230.6080	0.0304	2.0600	49.2854	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1850	0.0000	70.7643	2.0670	0.0050	47.6309	0.0000	0.0000	0.0000
9.7145	0.0000	-0.0310	0.0058	0.0000	0.0000	-0.0200	230.6080	0.0304	2.0600	49.2854	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1850	0.0000	70.7643	2.0670	0.0050	47.6309	0.0000	0.0000	0.0000
10.2905	0.0000	-0.0260	0.0058	0.0000	0.0000	-0.0200	230.6020	0.0304	2.0600	49.2728	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1728	0.0000	70.7521	2.0670	0.0050	47.6212	0.0000	0.0000	0.0000
10.4494	0.0000	-0.0260	0.0058	0.0000	0.0000	-0.0200	230.6020	0.0304	2.0600	49.2728	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1728	0.0000	70.7521	2.0670	0.0050	47.6212	0.0000	0.0000	0.0000
10.9254	0.0000	-0.0320	0.0058	0.0000	0.0000	-0.0200	230.5960	0.0304	2.0600	49.2491	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1525	0.0000	70.7398	2.0670	0.0048	47.6116	0.0000	0.0000	0.0000
11.1826	0.0000	-0.0320	0.0058	0.0000	0.0000	-0.0200	230.5960	0.0304	2.0600	49.2491	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1525	0.0000	70.7398	2.0670	0.0048	47.6116	0.0000	0.0000	0.0000
11.5456	0.0000	-0.0320	0.0058	0.0000	0.0000	-0.0200	230.5960	0.0304	2.0600	49.2491	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1701	0.0000	70.7289	2.0670	0.0048	47.6116	0.0000	0.0000	0.0000
11.9174	0.0000	-0.0320	0.0058	0.0000	0.0000	-0.0200	230.5850	0.0303	2.0600	49.2457	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1281	0.0000	70.7174	2.0670	0.0050	47.6019	0.0000	0.0000	0.0000
12.1651	0.0000	-0.0320	0.0058	0.0000	0.0000	-0.0200	230.5850	0.0303	2.0600	49.2457	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1281	0.0000	70.7174	2.0670	0.0050	47.6019	0.0000	0.0000	0.0000
12.6496	0.0000	-0.0300	0.0058	0.0000	0.0000	-0.0200	230.5810	0.0303	2.0600	49.2189	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1322	0.0000	70.7060	2.0670	0.0048	47.6019	0.0000	0.0000	0.0000
12.7856	0.0000	-0.0300	0.0058	0.0000	0.0000	-0.0200	230.5810	0.0303	2.0600	49.2189	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1322	0.0000	70.7060	2.0670	0.0048	47.6019	0.0000	0.0000	0.0000
13.4065	0.0000	-0.0350	0.0058	0.0000	0.0000	-0.0200	230.5750	0.0302	2.0600	49.1848	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0645	0.1018	-2.0667	0.0390	0.0000	0.0000	321.1295	0.0000	70.6952	2.0670	0.0054	47.5923	0.0000	0.0000	0.0000
