Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7688	0.0000	-0.0340	0.0075	0.0000	0.0000	-0.0300	265.3220	0.0000	1.4500	50.7227	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.5010	0.0000	-0.0400	0.0215	0.0000	0.7750	-0.0200	265.3200	0.0000	1.7000	50.6738	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2812	0.0000	-0.0340	0.0075	0.0000	0.0000	-0.0300	265.3170	0.0000	1.4200	50.6734	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.0162	0.0000	-0.0360	0.0074	0.0000	0.0000	-0.0300	265.3140	0.0000	1.4300	50.6230	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7700	0.0000	-0.0380	0.0075	0.0000	0.0000	-0.0300	265.3120	0.0000	1.4300	50.5773	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.1260	0.0000	-0.0380	0.0075	0.0000	0.0000	-0.0300	265.3120	0.0000	1.4300	50.5773	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.7398	-0.8204	-1.8928	-0.3424	0.0000	0.0000	369.9159	0.0000	85.6408	1.9235	0.0050	53.4097	0.0000	0.0000	0.0000
4.5014	0.0000	-0.0330	0.0075	0.0000	0.0000	-0.0300	265.3100	0.0000	1.4300	50.5315	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.7398	-0.8204	-1.8928	-0.3424	0.0000	0.0000	369.8699	0.0000	85.5927	1.9235	0.0054	53.3975	0.0000	0.0000	0.0000
4.7411	0.0000	-0.0330	0.0075	0.0000	0.0000	-0.0300	265.3100	0.0000	1.4300	50.5315	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.7398	-0.8204	-1.8928	-0.3424	0.0000	0.0000	369.8699	0.0000	85.5927	1.9235	0.0054	53.3975	0.0000	0.0000	0.0000
5.2874	0.0000	-0.0350	0.0075	0.0000	0.0000	-0.0300	265.3070	0.0000	1.4200	50.5192	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.7398	-0.8204	-1.8928	-0.3424	0.0000	0.0000	369.9132	0.0000	85.5476	1.9235	0.0051	53.3852	0.0000	0.0000	0.0000
5.3661	0.0000	-0.0350	0.0075	0.0000	0.0000	-0.0300	265.3070	0.0000	1.4200	50.5192	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.7398	-0.8204	-1.8928	-0.3424	0.0000	0.0000	369.9132	0.0000	85.5476	1.9235	0.0051	53.3852	0.0000	0.0000	0.0000
5.9724	0.0000	-0.0330	0.0075	0.0000	0.0000	-0.0300	265.3030	0.0000	1.4200	50.4779	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.7398	-0.8204	-1.8928	-0.3424	0.0000	0.0000	369.9443	0.0000	85.5070	1.9235	0.0054	53.3852	0.0000	0.0000	0.0000
6.0167	0.0000	-0.0330	0.0075	0.0000	0.0000	-0.0300	265.3030	0.0000	1.4200	50.4779	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.7398	-0.8204	-1.8928	-0.3424	0.0000	0.0000	369.9443	0.0000	85.5070	1.9235	0.0054	53.3852	0.0000	0.0000	0.0000
6.5918	0.0000	-0.0350	0.0075	0.0000	0.0000	-0.0300	265.2970	0.0000	1.4200	50.4484	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.7398	-0.8204	-1.8928	-0.3424	0.0000	0.0000	369.8983	0.0000	85.4671	1.9235	0.0055	53.3730	0.0000	0.0000	0.0000
